Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option
1,2,D,370428,CA,Desktop,Apple,Chrome,A
0,3,C,217557,CA,Desktop,Windows,Safari,A
0,6,A,109753,NA,Mobile,Windows,Chrome,A
0,3,A,98716,CA,Mobile,Apple,Opera,B
0,0,E,248158,NJ,Mobile,Windows,Safari,B
1,2,D,304069,NJ,Desktop,Windows,Safari,A
0,1,C,470792,TX,Mobile,Apple,Safari,A
0,4,E,109111,CA,Desktop,Windows,Chrome,A
1,3,E,110969,CA,Desktop,Apple,Chrome,A
1,0,B,382324,TX,Mobile,Windows,Opera,B
1,2,A,347784,NY,Mobile,Windows,Chrome,A
1,2,D,319891,CA,Mobile,Windows,Chrome,A
0,5,E,201548,NY,Desktop,Windows,Chrome,B
1,5,E,464316,CA,Desktop,Apple,Safari,A
0,4,D,289535,CA,Mobile,Apple,Chrome,A
0,2,E,456065,CA,Mobile,Apple,Chrome,B
0,1,A,92842,NJ,Mobile,Apple,Chrome,A
1,5,C,479882,CA,Desktop,Windows,Safari,B
1,3,A,239338,NA,Desktop,Windows,Safari,B
1,3,D,497426,NY,Mobile,Windows,Safari,A
1,3,A,85459,CA,Mobile,Windows,Chrome,A
0,3,A,288950,NJ,Desktop,Apple,Chrome,B
1,0,C,281338,NJ,Mobile,Apple,Chrome,B
0,4,D,339886,NJ,Mobile,Windows,Safari,B
1,1,D,265872,NJ,Desktop,Windows,Safari,A
0,1,B,425062,NJ,Mobile,Windows,Safari,B
0,2,D,89517,NJ,Mobile,Apple,Chrome,A
1,4,E,162208,CA,Mobile,Apple,Safari,A
1,2,E,271730,NA,Mobile,Windows,Chrome,B
1,2,D,194529,NY,Desktop,Apple,Chrome,B
1,5,D,133694,NY,Desktop,Windows,Safari,B
0,3,C,58177,NJ,Mobile,Windows,Chrome,A
0,3,E,90367,CA,Mobile,Apple,Safari,A
0,3,A,431349,NJ,Mobile,Apple,Chrome,A
1,4,E,183147,NA,Desktop,Windows,Chrome,B
1,2,A,164595,NY,Mobile,Windows,Safari,A
0,1,D,178515,CA,Mobile,Apple,Chrome,A
0,2,A,157749,TX,Mobile,Windows,Chrome,B
1,3,E,209910,CA,Mobile,Apple,Chrome,A
0,3,A,76972,NY,Mobile,Windows,Safari,B
0,3,E,362672,CA,Desktop,Windows,Chrome,A
1,3,E,312029,NJ,Mobile,Windows,Chrome,B
1,3,B,188772,CA,Mobile,Windows,Chrome,A
1,4,D,109714,NY,Tablet,Windows,Chrome,B
1,5,A,281689,NJ,Mobile,Windows,Chrome,A
0,4,D,248526,NJ,Mobile,Windows,Chrome,A
1,1,E,466399,CA,Mobile,Apple,Chrome,B
1,1,E,494551,CA,Mobile,Apple,Chrome,A
0,3,B,53553,CA,Mobile,Apple,Chrome,B
1,3,E,271338,CA,Mobile,Apple,Chrome,B
0,4,E,155523,NJ,Desktop,Windows,Chrome,B
0,5,D,208576,NJ,Mobile,Windows,Chrome,B
0,4,E,59602,NY,Desktop,Windows,Chrome,B
0,0,E,134671,NJ,Desktop,Windows,Chrome,B
1,5,C,395482,NY,Mobile,Apple,Chrome,B
0,1,E,267279,NY,Mobile,Windows,Chrome,B
0,0,A,363673,NJ,Mobile,Windows,Chrome,B
0,3,A,303290,NY,Mobile,Windows,Chrome,B
0,3,C,294943,CA,Mobile,Windows,Safari,B
0,2,E,78405,NJ,Desktop,Apple,Chrome,B
1,0,A,403831,NY,Mobile,Apple,Safari,B
1,2,A,220148,CA,Mobile,Windows,Chrome,B
1,3,A,461709,NJ,Mobile,Apple,Safari,A
1,2,E,461194,CA,Mobile,Windows,Safari,A
0,3,C,185688,CA,Mobile,Windows,Chrome,B
1,3,E,202907,NY,Mobile,Windows,Chrome,A
1,5,E,378771,TX,Mobile,Apple,Chrome,A
0,6,C,128618,TX,Mobile,Apple,Chrome,B
0,2,B,405286,NJ,Mobile,Windows,Chrome,A
1,6,C,312488,NJ,Desktop,Apple,Chrome,B
1,2,A,149115,NJ,Mobile,Windows,Safari,A
1,4,C,233535,TX,Desktop,Apple,Opera,A
1,1,C,130584,CA,Desktop,Apple,Safari,B
0,2,C,251935,NY,Mobile,Windows,Opera,A
0,0,D,204786,NJ,Mobile,Apple,Chrome,A
0,3,E,334646,NY,Mobile,Apple,Safari,B
0,1,C,309924,NJ,Desktop,Apple,Opera,A
1,5,C,88143,NY,Mobile,Windows,Safari,A
0,5,C,232029,NY,Mobile,Apple,Chrome,B
1,1,D,417059,TX,Desktop,Apple,Safari,B
0,2,E,441490,NY,Desktop,Windows,Chrome,A
1,1,D,56572,NY,Mobile,Windows,Chrome,A
1,3,D,335089,TX,Mobile,Apple,Safari,B
0,3,D,248101,NJ,Mobile,Apple,Opera,A
1,1,A,212309,CA,Desktop,Apple,Opera,A
1,2,A,444885,NY,Mobile,Apple,Safari,A
1,2,E,196499,CA,Mobile,Apple,Chrome,A
0,4,D,332136,NJ,Mobile,Windows,Safari,B
0,5,C,84522,CA,Tablet,Windows,Chrome,A
0,2,E,200608,NJ,Mobile,Windows,Safari,B
0,2,C,236825,CA,Mobile,Apple,Safari,B
0,5,C,499749,NY,Mobile,Windows,Safari,B
1,1,C,322757,NJ,Mobile,Apple,Opera,B
0,1,D,194767,CA,Desktop,Apple,Opera,B
1,4,D,132228,CA,Mobile,Windows,Safari,A
1,2,E,136694,NY,Mobile,Windows,Chrome,B
1,1,E,209553,NJ,Desktop,Apple,Opera,B
0,1,C,194128,NY,Mobile,Windows,Chrome,B
0,3,D,335713,NJ,Mobile,Windows,Safari,A
1,1,C,143301,NY,Mobile,Windows,Safari,A
0,3,D,414174,CA,Tablet,Apple,Safari,B
1,3,D,180193,CA,Desktop,Apple,Safari,A
0,0,D,330495,NY,Mobile,Windows,Opera,B
0,2,E,352061,NY,Mobile,Windows,Chrome,B
1,4,E,328562,NY,Desktop,Windows,Chrome,A
0,3,D,445598,CA,Mobile,Apple,Chrome,B
1,2,D,413069,NY,Mobile,Windows,Opera,A
0,3,D,61762,TX,Tablet,Apple,Chrome,B
0,2,B,104476,CA,Desktop,Apple,Opera,B
1,3,A,348460,NJ,Desktop,Apple,Chrome,B
1,1,C,344286,CA,Desktop,Apple,Safari,A
1,1,D,97415,NY,Desktop,Apple,Safari,B
1,6,E,287445,CA,Desktop,Windows,Chrome,B
0,0,C,136876,CA,Mobile,Apple,Chrome,A
0,3,D,138325,NY,Tablet,Windows,Chrome,A
0,1,E,84156,NJ,Desktop,Windows,Safari,B
1,4,C,62250,NY,Tablet,Apple,Chrome,A
1,6,C,141636,TX,Mobile,Apple,Chrome,A
1,4,E,490440,NJ,Mobile,Windows,Opera,A
0,4,D,262763,CA,Desktop,Apple,Chrome,A
0,6,A,495544,CA,Mobile,Apple,Chrome,B
0,3,D,369541,CA,Mobile,Apple,Chrome,A
0,1,C,312844,CA,Mobile,Windows,Chrome,B
1,1,E,111939,CA,Desktop,Apple,Opera,A
1,1,D,287866,TX,Mobile,Windows,Chrome,B
0,3,E,418350,NY,Tablet,Apple,Opera,B
0,3,E,340853,NJ,Mobile,Apple,Safari,A
0,2,E,113231,CA,Mobile,Apple,Chrome,B
1,2,E,350682,NY,Mobile,Apple,Chrome,A
1,1,D,305497,NY,Mobile,Windows,Chrome,A
1,3,A,150546,TX,Mobile,Apple,Chrome,B
0,4,C,244168,NJ,Mobile,Windows,Safari,B
1,5,B,457933,CA,Mobile,Apple,Chrome,B
0,4,D,350123,NY,Desktop,Windows,Opera,B
0,5,A,253803,CA,Mobile,Apple,Safari,B
1,5,C,65475,NJ,Mobile,Windows,Chrome,B
1,4,A,494221,CA,Mobile,Windows,Chrome,A
0,0,E,393676,CA,Mobile,Apple,Safari,A
0,5,B,67140,NY,Mobile,Windows,Chrome,A
0,4,C,309640,TX,Mobile,Windows,Chrome,B
0,3,C,458954,NA,Desktop,Apple,Safari,A
1,3,D,273492,NY,Desktop,Windows,Chrome,A
0,3,D,378643,NY,Mobile,Apple,Chrome,A
1,2,C,144305,NA,Desktop,Windows,Chrome,B
1,3,A,75677,NY,Desktop,Apple,Chrome,B
1,4,D,59533,CA,Mobile,Apple,Chrome,A
1,6,E,273579,CA,Mobile,Apple,Chrome,A
1,4,E,260989,NY,Desktop,Windows,Chrome,B
1,3,E,192534,CA,Desktop,Windows,Chrome,A
1,0,C,71460,CA,Mobile,Windows,Safari,A
1,5,D,379390,CA,Desktop,Windows,Chrome,B
1,4,D,336287,CA,Mobile,Apple,Safari,A
0,3,D,143850,CA,Mobile,Windows,Opera,A
0,4,E,343439,CA,Desktop,Windows,Safari,B
0,6,D,254037,NJ,Mobile,Windows,Opera,B
1,0,D,125521,TX,Mobile,Windows,Chrome,B
0,4,C,277402,NY,Desktop,Windows,Chrome,B
0,5,D,363345,NY,Desktop,Windows,Safari,A
0,5,A,130278,CA,Mobile,Apple,Safari,B
0,2,A,112065,NY,Desktop,Windows,Safari,B
0,3,E,398259,TX,Mobile,Apple,Safari,B
1,4,E,84086,TX,Mobile,Apple,Chrome,A
1,5,E,87973,NY,Mobile,Windows,Chrome,A
1,5,C,322726,NJ,Mobile,Windows,Safari,A
1,2,D,180105,TX,Tablet,Windows,Safari,A
1,2,A,379713,NA,Desktop,Windows,Opera,A
1,4,C,134885,NJ,Mobile,Apple,Chrome,A
1,1,D,399821,NJ,Tablet,Apple,Opera,B
1,4,C,479275,CA,Mobile,Apple,Opera,A
0,3,B,375366,NY,Desktop,Windows,Chrome,B
1,3,A,452800,NY,Desktop,Windows,Safari,B
0,4,A,452308,NY,Desktop,Windows,Chrome,B
0,3,A,371631,CA,Mobile,Apple,Chrome,B
0,3,C,101739,CA,Mobile,Windows,Chrome,B
0,0,C,326445,NJ,Desktop,Windows,Chrome,A
1,3,A,53051,CA,Mobile,Apple,Opera,A
0,3,E,163334,NY,Mobile,Windows,Chrome,A
0,2,E,407382,CA,Desktop,Apple,Safari,B
1,2,A,352140,CA,Mobile,Apple,Chrome,B
0,4,C,375416,NJ,Desktop,Apple,Chrome,B
1,0,D,111488,CA,Desktop,Apple,Chrome,A
1,2,C,107946,NY,Mobile,Apple,Opera,A
0,4,A,60479,CA,Mobile,Windows,Chrome,B
0,0,A,208367,NY,Desktop,Windows,Chrome,B
0,4,A,165357,CA,Desktop,Apple,Safari,B
0,4,C,109320,TX,Mobile,Apple,Chrome,A
1,0,C,62584,CA,Desktop,Apple,Chrome,A
0,5,D,206582,NY,Tablet,Windows,Chrome,B
1,4,E,459516,NY,Mobile,Apple,Opera,B
0,3,D,344050,NA,Tablet,Windows,Chrome,B
1,3,E,204085,CA,Mobile,Windows,Safari,A
0,6,D,468784,NY,Mobile,Apple,Safari,A
1,0,E,418077,CA,Mobile,Windows,Safari,B
0,3,E,195654,NJ,Desktop,Windows,Chrome,A
0,2,B,96154,CA,Mobile,Apple,Safari,A
1,2,E,275695,NY,Mobile,Apple,Chrome,B
0,6,D,93620,NJ,Mobile,Apple,Chrome,B
1,2,A,205595,NY,Desktop,Apple,Safari,B
0,3,E,413392,CA,Desktop,Apple,Chrome,A
1,3,E,420886,NY,Mobile,Windows,Chrome,A
0,4,B,431492,NJ,Desktop,Windows,Safari,B
1,4,D,81177,NJ,Desktop,Apple,Safari,A
1,2,A,116945,NY,Mobile,Windows,Chrome,A
0,4,D,81140,CA,Mobile,Windows,Chrome,B
1,1,D,168312,TX,Mobile,Apple,Safari,A
1,5,E,340728,CA,Desktop,Windows,Safari,A
1,3,C,206809,TX,Tablet,Windows,Chrome,A
1,4,A,477121,NY,Mobile,Apple,Chrome,B
1,3,B,221393,NA,Desktop,Windows,Opera,A
0,1,E,239887,NJ,Desktop,Apple,Chrome,B
0,2,E,343378,CA,Mobile,Apple,Chrome,B
1,4,D,234485,NY,Desktop,Apple,Chrome,B
1,3,A,496679,CA,Mobile,Apple,Chrome,B
0,6,E,468630,CA,Mobile,Windows,Safari,A
0,2,D,224077,CA,Mobile,Apple,Chrome,A
1,6,A,400216,NY,Mobile,Windows,Chrome,A
1,1,D,417989,CA,Desktop,Apple,Opera,A
1,1,E,476524,CA,Desktop,Apple,Chrome,A
0,4,A,234982,TX,Mobile,Apple,Chrome,B
0,3,E,371163,CA,Mobile,Windows,Safari,B
1,2,D,430327,CA,Desktop,Windows,Safari,B
0,4,D,378048,TX,Tablet,Windows,Opera,A
1,1,A,98436,CA,Mobile,Windows,Chrome,A
1,6,C,275953,NY,Mobile,Windows,Safari,A
1,3,E,68455,NY,Mobile,Windows,Chrome,A
0,5,D,445656,CA,Mobile,Windows,Chrome,B
1,1,C,64041,NY,Desktop,Windows,Chrome,A
0,2,D,240347,CA,Desktop,Windows,Chrome,B
1,4,D,183439,NY,Desktop,Windows,Chrome,A
1,4,B,131140,TX,Desktop,Apple,Chrome,B
1,6,E,240604,NY,Mobile,Apple,Chrome,A
1,2,E,348627,NY,Desktop,Apple,Opera,A
1,2,E,111577,CA,Tablet,Windows,Safari,A
0,2,C,162047,NY,Mobile,Apple,Chrome,A
0,4,E,149799,CA,Desktop,Apple,Safari,A
1,3,A,417879,NY,Tablet,Apple,Chrome,A
1,4,C,70465,CA,Mobile,Apple,Chrome,A
0,1,D,161352,CA,Desktop,Windows,Chrome,B
0,2,C,77654,TX,Desktop,Windows,Safari,B
0,0,C,166655,NJ,Mobile,Windows,Safari,A
1,5,D,256350,CA,Mobile,Apple,Chrome,A
1,1,E,65025,CA,Mobile,Windows,Chrome,B
0,3,A,219182,NJ,Mobile,Windows,Safari,B
1,3,D,397045,NA,Mobile,Apple,Opera,A
1,6,D,419907,CA,Tablet,Windows,Chrome,B
0,3,D,494053,CA,Mobile,Windows,Safari,B
0,3,D,169443,CA,Mobile,Windows,Safari,B
1,3,E,318972,NJ,Mobile,Apple,Chrome,B
0,4,E,248430,NY,Mobile,Apple,Chrome,B
1,5,E,250849,CA,Desktop,Windows,Chrome,A
0,4,E,385948,NJ,Tablet,Apple,Chrome,B
0,5,E,469857,TX,Mobile,Windows,Chrome,A
1,1,E,203599,CA,Mobile,Apple,Chrome,A
1,2,D,240310,NA,Mobile,Apple,Safari,A
1,0,D,417066,CA,Mobile,Windows,Opera,A
0,2,D,358337,NJ,Mobile,Apple,Chrome,B
1,2,A,96032,NY,Desktop,Apple,Chrome,B
0,1,A,140408,NA,Mobile,Apple,Chrome,B
1,4,D,179578,CA,Mobile,Windows,Chrome,A
1,2,E,201260,CA,Mobile,Windows,Chrome,A
1,4,E,363293,CA,Desktop,Windows,Chrome,B
1,4,C,185073,CA,Mobile,Apple,Chrome,A
0,1,C,494371,CA,Desktop,Windows,Chrome,B
1,4,E,496375,NY,Mobile,Windows,Safari,A
0,2,D,285483,NY,Mobile,Windows,Chrome,B
0,5,C,115426,CA,Mobile,Windows,Chrome,B
1,3,E,455342,NY,Tablet,Apple,Safari,B
1,5,E,152215,CA,Mobile,Windows,Chrome,A
0,1,E,126284,NY,Mobile,Windows,Safari,A
1,3,E,362052,NJ,Desktop,Windows,Chrome,B
0,5,D,213491,CA,Mobile,Windows,Chrome,A
1,4,C,426769,NY,Mobile,Apple,Opera,A
0,3,A,215240,NJ,Mobile,Apple,Safari,B
0,3,A,326236,NA,Mobile,Apple,Chrome,B
0,4,E,216223,CA,Mobile,Apple,Chrome,B
1,0,A,462525,NY,Desktop,Apple,Safari,B
1,0,C,350903,NY,Desktop,Apple,Safari,A
0,1,D,179533,CA,Mobile,Apple,Safari,B
0,5,E,315269,NJ,Desktop,Apple,Chrome,B
1,3,A,51731,CA,Desktop,Apple,Safari,A
1,3,D,93224,NY,Mobile,Apple,Chrome,A
0,3,D,151980,NA,Desktop,Apple,Chrome,B
0,1,A,59347,NJ,Desktop,Windows,Chrome,B
0,4,A,298180,NJ,Mobile,Apple,Chrome,B
0,1,A,63335,NY,Tablet,Windows,Safari,A
0,4,A,321860,NY,Mobile,Apple,Chrome,B
0,4,E,242437,CA,Desktop,Windows,Chrome,B
1,3,D,486039,NY,Mobile,Apple,Chrome,A
1,2,E,397292,TX,Mobile,Windows,Safari,A
1,1,C,87749,NJ,Mobile,Apple,Chrome,A
0,3,C,418846,CA,Mobile,Apple,Safari,B
0,1,E,88988,NY,Mobile,Windows,Safari,A
1,0,C,194742,CA,Desktop,Apple,Chrome,B
0,3,C,394697,NY,Mobile,Windows,Chrome,B
1,1,B,226461,CA,Mobile,Windows,Chrome,A
0,4,D,453707,TX,Mobile,Windows,Safari,B
0,1,C,80246,NJ,Mobile,Windows,Chrome,A
0,3,A,454184,NY,Mobile,Windows,Chrome,B
0,1,C,300949,CA,Mobile,Apple,Chrome,B
1,1,E,415222,NY,Mobile,Apple,Chrome,A
0,1,D,98440,NJ,Mobile,Apple,Safari,B
1,1,D,259043,NJ,Mobile,Windows,Opera,A
0,0,A,244450,CA,Mobile,Apple,Safari,A
1,3,D,354016,CA,Mobile,Apple,Opera,A
0,2,D,266231,NJ,Mobile,Apple,Safari,B
1,3,C,315130,CA,Desktop,Windows,Chrome,B
0,6,A,244408,NJ,Desktop,Windows,Chrome,A
1,3,E,383980,NY,Desktop,Windows,Chrome,B
1,1,E,184239,CA,Mobile,Apple,Chrome,B
1,3,B,403317,NY,Mobile,Windows,Chrome,A
1,0,E,353741,NA,Mobile,Windows,Safari,A
1,2,C,313614,NA,Mobile,Apple,Chrome,A
0,4,A,74100,NY,Desktop,Apple,Chrome,B
1,1,A,409793,NJ,Mobile,Apple,Chrome,A
1,3,C,304508,TX,Mobile,Apple,Chrome,B
0,6,D,314850,NJ,Mobile,Windows,Chrome,A
0,3,D,233628,CA,Mobile,Windows,Opera,A
0,2,A,270059,CA,Mobile,Windows,Safari,A
0,3,A,68297,NY,Mobile,Windows,Chrome,A
0,2,D,314299,NY,Desktop,Apple,Safari,B
1,0,E,297306,NJ,Mobile,Apple,Chrome,A
0,4,E,379902,CA,Mobile,Apple,Chrome,B
0,0,D,349656,CA,Desktop,Windows,Chrome,B
0,3,E,373987,NJ,Mobile,Windows,Opera,B
1,2,E,271860,CA,Mobile,Apple,Chrome,B
0,4,E,179315,NY,Mobile,Windows,Safari,B
1,4,A,378427,CA,Desktop,Apple,Opera,B
0,3,E,309469,CA,Tablet,Windows,Safari,A
0,3,E,183281,NY,Desktop,Windows,Safari,A
1,4,A,216412,NY,Desktop,Windows,Safari,A
0,3,A,376447,NY,Tablet,Apple,Opera,B
0,1,A,374935,CA,Mobile,Apple,Chrome,B
1,3,A,145122,TX,Mobile,Apple,Chrome,A
1,4,E,264673,CA,Desktop,Windows,Safari,A
0,3,A,304852,CA,Mobile,Windows,Safari,B
1,3,B,314500,NA,Tablet,Apple,Safari,A
0,3,D,95259,NJ,Mobile,Apple,Chrome,B
1,4,E,234611,CA,Desktop,Windows,Chrome,A
0,4,D,428828,CA,Mobile,Windows,Chrome,B
1,4,B,213691,CA,Mobile,Windows,Chrome,B
0,4,E,61887,NY,Mobile,Apple,Safari,B
1,6,D,355823,CA,Desktop,Windows,Safari,A
1,6,D,465689,CA,Mobile,Apple,Safari,A
0,6,D,137000,TX,Mobile,Apple,Chrome,B
0,5,B,85404,CA,Mobile,Apple,Chrome,B
1,3,A,146199,NJ,Mobile,Windows,Chrome,A
1,5,C,254990,NY,Desktop,Windows,Chrome,A
0,2,A,294867,CA,Mobile,Apple,Safari,B
1,5,D,379551,NA,Mobile,Apple,Safari,A
1,1,D,406164,NA,Desktop,Apple,Opera,B
1,5,A,303134,CA,Mobile,Windows,Opera,A
1,4,A,102097,TX,Mobile,Windows,Safari,A
0,3,A,200801,NJ,Mobile,Apple,Opera,B
0,1,A,234400,TX,Mobile,Windows,Chrome,A
1,4,D,126102,NY,Mobile,Apple,Chrome,A
0,6,B,268018,CA,Mobile,Windows,Safari,B
0,5,D,134807,NY,Desktop,Apple,Opera,B
1,5,D,462397,CA,Mobile,Apple,Safari,A
1,2,D,453330,TX,Tablet,Apple,Chrome,B
1,4,A,392182,NY,Mobile,Apple,Chrome,A
1,1,E,303686,NY,Desktop,Apple,Safari,B
0,6,E,499940,NJ,Mobile,Apple,Chrome,B
1,2,E,259900,NY,Mobile,Windows,Chrome,A
0,2,B,344541,CA,Mobile,Windows,Chrome,B
1,0,A,487883,NA,Mobile,Windows,Safari,A
0,5,D,382790,CA,Mobile,Apple,Safari,B
1,1,A,258520,NJ,Mobile,Windows,Chrome,A
0,0,A,130206,NJ,Desktop,Windows,Chrome,B
1,5,C,349358,NY,Mobile,Windows,Chrome,B
0,6,C,149704,NJ,Tablet,Apple,Safari,B
1,3,A,163296,CA,Mobile,Apple,Opera,B
1,2,E,475294,NY,Desktop,Windows,Chrome,A
0,3,D,104927,NJ,Desktop,Apple,Chrome,B
0,1,E,73818,TX,Mobile,Apple,Chrome,B
0,2,D,255193,NY,Mobile,Windows,Safari,B
1,6,D,311074,NJ,Mobile,Windows,Chrome,A
0,6,D,128193,CA,Desktop,Windows,Safari,B
1,3,D,234113,NY,Desktop,Apple,Safari,B
1,6,D,388780,CA,Tablet,Apple,Chrome,A
1,3,A,253865,NA,Desktop,Windows,Safari,A
0,0,E,378428,NJ,Desktop,Apple,Safari,B
0,2,A,159457,NY,Tablet,Windows,Chrome,B
0,6,D,283299,NJ,Mobile,Windows,Safari,B
0,2,A,54267,NJ,Mobile,Apple,Opera,B
0,2,E,60599,NY,Desktop,Windows,Chrome,A
1,1,E,257411,CA,Mobile,Apple,Chrome,A
1,0,B,153487,CA,Mobile,Apple,Safari,A
1,4,D,297745,TX,Mobile,Windows,Chrome,A
1,6,E,449749,NJ,Desktop,Apple,Chrome,B
0,3,D,158531,TX,Desktop,Windows,Safari,A
1,2,A,141485,CA,Desktop,Apple,Chrome,A
1,1,A,392657,CA,Mobile,Apple,Chrome,A
0,3,A,161811,CA,Mobile,Apple,Safari,B
0,3,E,243435,NJ,Mobile,Windows,Safari,B
0,6,E,75193,NY,Mobile,Apple,Chrome,B
1,1,D,167308,NY,Mobile,Windows,Chrome,A
0,5,E,157556,CA,Desktop,Apple,Chrome,B
1,5,E,301210,CA,Mobile,Apple,Chrome,A
1,1,D,300739,TX,Desktop,Apple,Chrome,A
1,2,C,156160,NJ,Mobile,Apple,Chrome,B
0,1,A,481490,NA,Desktop,Windows,Chrome,B
0,3,E,145943,TX,Mobile,Apple,Opera,B
0,4,D,457494,NY,Mobile,Apple,Chrome,B
0,0,E,181591,NY,Tablet,Windows,Chrome,B
1,3,C,342726,NJ,Desktop,Windows,Chrome,B
0,3,A,58727,CA,Mobile,Windows,Chrome,B
0,1,D,299010,NY,Mobile,Apple,Chrome,A
1,2,A,69217,NY,Mobile,Apple,Chrome,A
0,3,A,319068,NA,Mobile,Windows,Safari,A
0,0,E,413712,NJ,Mobile,Windows,Safari,B
1,2,A,153061,NJ,Mobile,Windows,Chrome,A
1,4,E,321538,NJ,Desktop,Apple,Safari,A
0,4,E,245435,NA,Mobile,Windows,Chrome,B
0,6,C,260970,NA,Desktop,Apple,Safari,B
0,2,B,359724,CA,Desktop,Windows,Chrome,B
1,2,E,480059,CA,Mobile,Apple,Opera,A
1,4,E,167804,TX,Desktop,Windows,Safari,B
1,6,A,381999,NJ,Tablet,Apple,Chrome,A
0,3,E,172788,NY,Mobile,Windows,Chrome,B
0,2,E,211996,CA,Desktop,Apple,Chrome,B
0,1,A,186294,NJ,Desktop,Apple,Safari,B
0,6,D,353559,NY,Mobile,Apple,Chrome,A
1,2,B,233844,TX,Desktop,Windows,Chrome,B
0,3,A,336649,TX,Mobile,Windows,Chrome,B
0,0,D,188384,NA,Desktop,Windows,Chrome,B
0,3,D,250296,CA,Mobile,Windows,Chrome,A
1,4,D,184876,CA,Mobile,Windows,Chrome,A
0,1,E,170154,NY,Desktop,Apple,Chrome,A
0,3,E,73431,CA,Mobile,Windows,Chrome,B
0,2,E,450667,NY,Desktop,Windows,Chrome,A
0,3,E,357710,CA,Mobile,Apple,Chrome,A
0,2,D,327726,NA,Desktop,Apple,Chrome,B
1,4,C,170861,NY,Mobile,Windows,Chrome,B
1,2,E,262207,NY,Mobile,Windows,Chrome,A
0,4,E,66201,CA,Mobile,Apple,Opera,B
0,0,D,386524,NY,Mobile,Apple,Opera,B
0,6,E,308014,NY,Mobile,Windows,Chrome,A
0,2,D,202590,CA,Desktop,Windows,Opera,B
0,0,B,56667,NY,Mobile,Apple,Chrome,A
1,2,E,430023,CA,Mobile,Windows,Safari,A
0,0,D,120111,CA,Mobile,Apple,Chrome,A
0,5,C,376418,NA,Mobile,Windows,Chrome,B
1,2,C,499481,CA,Desktop,Windows,Chrome,B
0,0,E,74132,NY,Desktop,Windows,Safari,A
1,2,C,241805,CA,Mobile,Apple,Chrome,A
0,0,D,249048,NA,Mobile,Windows,Safari,B
0,4,E,117526,NJ,Mobile,Windows,Chrome,B
0,3,C,98870,TX,Mobile,Windows,Opera,A
0,0,D,200267,CA,Desktop,Windows,Chrome,B
1,2,C,239600,NY,Mobile,Apple,Chrome,B
0,4,A,266312,CA,Desktop,Apple,Chrome,A
1,4,C,123422,CA,Desktop,Apple,Chrome,A
1,2,D,186285,NY,Mobile,Apple,Safari,B
0,5,E,221072,CA,Mobile,Windows,Chrome,A
1,2,C,188884,NJ,Desktop,Windows,Chrome,B
0,2,D,55560,NJ,Desktop,Apple,Safari,B
0,3,E,458644,NY,Mobile,Windows,Safari,B
0,3,D,441583,CA,Mobile,Apple,Safari,B
1,4,D,122776,NJ,Desktop,Windows,Safari,B
1,5,C,102933,CA,Desktop,Windows,Safari,A
0,0,D,368595,NJ,Tablet,Windows,Opera,B
0,2,E,136681,NY,Mobile,Apple,Chrome,B
0,3,C,94351,CA,Mobile,Apple,Chrome,B
1,0,D,287277,NY,Desktop,Windows,Chrome,B
1,3,A,496312,CA,Desktop,Windows,Chrome,A
1,3,E,334700,NA,Mobile,Windows,Chrome,A
0,5,A,300851,NY,Mobile,Apple,Chrome,B
1,2,A,215599,NY,Desktop,Apple,Chrome,A
0,3,A,332037,NY,Mobile,Apple,Opera,A
0,3,D,248032,CA,Desktop,Windows,Chrome,B
0,0,E,336084,NY,Mobile,Windows,Safari,B
0,1,D,435737,CA,Mobile,Apple,Chrome,B
0,2,E,452840,NY,Mobile,Windows,Safari,B
1,4,C,133382,NY,Mobile,Windows,Safari,A
0,4,D,465932,CA,Mobile,Windows,Safari,B
1,2,D,354073,CA,Desktop,Windows,Chrome,B
1,6,A,197632,CA,Mobile,Apple,Safari,A
0,2,A,329063,NA,Mobile,Apple,Safari,A
1,2,D,162204,NJ,Mobile,Windows,Chrome,A
1,5,E,156366,CA,Desktop,Apple,Chrome,B
0,3,E,484738,CA,Mobile,Windows,Chrome,B
1,6,D,278519,CA,Mobile,Apple,Safari,A
0,2,E,135870,NA,Mobile,Windows,Opera,A
0,5,A,498798,NJ,Desktop,Apple,Safari,B
0,5,E,50905,CA,Desktop,Windows,Safari,B
1,3,E,171334,NJ,Mobile,Windows,Chrome,A
0,4,C,211139,NY,Desktop,Windows,Chrome,A
0,3,C,158522,NY,Mobile,Windows,Chrome,B
1,3,A,350374,NJ,Desktop,Windows,Chrome,A
0,3,E,414720,CA,Desktop,Apple,Safari,B
1,4,D,311087,TX,Desktop,Windows,Chrome,A
0,3,C,456696,CA,Desktop,Windows,Safari,A
0,3,D,481358,CA,Tablet,Apple,Safari,B
1,3,D,292419,CA,Mobile,Apple,Safari,A
1,0,A,440166,TX,Mobile,Apple,Chrome,B
1,6,E,237421,CA,Mobile,Apple,Chrome,B
1,3,D,211159,NY,Mobile,Windows,Safari,B
0,2,E,123855,NJ,Desktop,Apple,Chrome,A
1,4,E,199175,NA,Desktop,Apple,Chrome,B
1,2,C,195191,NJ,Desktop,Windows,Safari,B
0,2,C,303010,CA,Desktop,Windows,Safari,B
0,0,E,385102,NY,Mobile,Apple,Safari,B
